"RingNR","Opponent1_ID","Opponent2_ID","TrialID","GroupID","Producing_events","Scrounging_events","TrialNR_Indiv","Trial_day_bin","Grp_tr_b4","bmr_YN","Year","Series_ID_year","Series_opp1_year","Series_opp2_year"
"8917493","8917491","8P14971","682_2",40,3,0,10,1,0,0,2023,"8917493_2023","8917491_2023","8P14971_2023"
"8P14971","8917493","8917491","682_2",40,0,2,10,1,0,0,2023,"8P14971_2023","8917493_2023","8917491_2023"
"8917486","8P14916","8917483","669_2",41,4,0,1,0,0,0,2023,"8917486_2023","8P14916_2023","8917483_2023"
"8P14916","8917483","8917486","669_2",41,1,0,1,0,0,0,2023,"8P14916_2023","8917483_2023","8917486_2023"
"8917484","8917494","8P14957","669_3",41,2,0,1,0,0,0,2023,"8917484_2023","8917494_2023","8P14957_2023"
"8917494","8P14957","8917484","669_3",41,3,0,1,0,0,0,2023,"8917494_2023","8P14957_2023","8917484_2023"
"8917483","8917486","8917484","671_1",41,2,0,2,0,0,0,2023,"8917483_2023","8917486_2023","8917484_2023"
"8917484","8917483","8917486","671_1",41,1,0,2,0,0,0,2023,"8917484_2023","8917483_2023","8917486_2023"
"8917486","8917484","8917483","671_1",41,2,1,3,0,0,0,2023,"8917486_2023","8917484_2023","8917483_2023"
"8917494","8P14957","8P14916","671_3",41,1,0,2,0,0,0,2023,"8917494_2023","8P14957_2023","8P14916_2023"
"8P14916","8917494","8P14957","671_3",41,3,0,3,0,0,0,2023,"8P14916_2023","8917494_2023","8P14957_2023"
"8917483","8917494","8917484","672_2",41,1,0,3,0,0,0,2023,"8917483_2023","8917494_2023","8917484_2023"
"8917484","8917483","8917494","672_2",41,4,0,3,0,0,0,2023,"8917484_2023","8917483_2023","8917494_2023"
"8917484","8917486","8P14957","673_1",41,2,2,4,0,0,0,2023,"8917484_2023","8917486_2023","8P14957_2023"
"8917486","8P14957","8917484","673_1",41,2,0,4,0,0,0,2023,"8917486_2023","8P14957_2023","8917484_2023"
"8P14957","8917484","8917486","673_1",41,1,0,4,0,0,0,2023,"8P14957_2023","8917484_2023","8917486_2023"
"8917483","8917494","8P14916","673_2",41,1,0,4,0,0,0,2023,"8917483_2023","8917494_2023","8P14916_2023"
"8P14916","8917483","8917494","673_2",41,1,0,4,0,0,0,2023,"8P14916_2023","8917483_2023","8917494_2023"
"8917484","8P14916","8P14957","674_3",41,2,0,5,0,0,0,2023,"8917484_2023","8P14916_2023","8P14957_2023"
"8P14916","8P14957","8917484","674_3",41,2,0,5,0,0,0,2023,"8P14916_2023","8P14957_2023","8917484_2023"
"8P14957","8917484","8P14916","674_3",41,1,0,5,0,0,0,2023,"8P14957_2023","8917484_2023","8P14916_2023"
"8917484","8917486","8917494","675_2",41,1,1,6,0,0,0,2023,"8917484_2023","8917486_2023","8917494_2023"
"8917486","8917494","8917484","675_2",41,4,0,5,0,0,0,2023,"8917486_2023","8917494_2023","8917484_2023"
"8917494","8917484","8917486","675_2",41,0,2,5,0,0,0,2023,"8917494_2023","8917484_2023","8917486_2023"
"8917483","8P14957","8P14916","675_3",41,2,0,5,0,0,0,2023,"8917483_2023","8P14957_2023","8P14916_2023"
"8P14957","8P14916","8917483","675_3",41,0,1,6,0,0,0,2023,"8P14957_2023","8P14916_2023","8917483_2023"
"8917483","8917486","8917494","676_1",41,3,0,6,0,0,0,2023,"8917483_2023","8917486_2023","8917494_2023"
"8917486","8917494","8917483","676_1",41,0,1,6,0,0,0,2023,"8917486_2023","8917494_2023","8917483_2023"
"8917494","8917483","8917486","676_1",41,0,1,6,0,0,0,2023,"8917494_2023","8917483_2023","8917486_2023"
"8917486","8917494","8P14957","677_1",41,0,1,7,0,0,0,2023,"8917486_2023","8917494_2023","8P14957_2023"
"8917494","8P14957","8917486","677_1",41,3,1,7,0,0,0,2023,"8917494_2023","8P14957_2023","8917486_2023"
"8P14957","8917486","8917494","677_1",41,2,0,7,0,0,0,2023,"8P14957_2023","8917486_2023","8917494_2023"
"8917483","8917484","8P14916","677_3",41,4,1,7,0,0,0,2023,"8917483_2023","8917484_2023","8P14916_2023"
"8917484","8P14916","8917483","677_3",41,2,0,7,0,0,0,2023,"8917484_2023","8P14916_2023","8917483_2023"
"8P14916","8917483","8917484","677_3",41,1,0,7,0,0,0,2023,"8P14916_2023","8917483_2023","8917484_2023"
"8917486","8917494","8P14916","678_2",41,2,2,8,0,0,0,2023,"8917486_2023","8917494_2023","8P14916_2023"
"8917494","8P14916","8917486","678_2",41,1,0,8,0,0,0,2023,"8917494_2023","8P14916_2023","8917486_2023"
"8P14916","8917486","8917494","678_2",41,2,0,8,0,0,0,2023,"8P14916_2023","8917486_2023","8917494_2023"
"8917483","8917486","8P14957","679_1",41,2,0,8,0,0,0,2023,"8917483_2023","8917486_2023","8P14957_2023"
"8917486","8P14957","8917483","679_1",41,3,0,9,0,0,0,2023,"8917486_2023","8P14957_2023","8917483_2023"
"8P14957","8917483","8917486","679_1",41,0,1,8,0,0,0,2023,"8P14957_2023","8917483_2023","8917486_2023"
"8917484","8P14916","8917494","679_2",41,1,2,8,0,0,0,2023,"8917484_2023","8P14916_2023","8917494_2023"
"8917494","8917484","8P14916","679_2",41,1,2,9,0,0,0,2023,"8917494_2023","8917484_2023","8P14916_2023"
"8P14916","8917494","8917484","679_2",41,3,0,9,0,0,0,2023,"8P14916_2023","8917494_2023","8917484_2023"
"8917483","8P14957","8917484","680_3",41,0,2,9,0,0,0,2023,"8917483_2023","8P14957_2023","8917484_2023"
"8917484","8917483","8P14957","680_3",41,2,1,9,0,0,0,2023,"8917484_2023","8917483_2023","8P14957_2023"
"8P14957","8917484","8917483","680_3",41,2,0,9,0,0,0,2023,"8P14957_2023","8917484_2023","8917483_2023"
"8917484","8P14916","8917486","681_2",41,3,0,10,0,0,0,2023,"8917484_2023","8P14916_2023","8917486_2023"
"8917486","8917484","8P14916","681_2",41,1,0,10,0,0,0,2023,"8917486_2023","8917484_2023","8P14916_2023"
"8P14916","8917486","8917484","681_2",41,1,1,10,0,0,0,2023,"8P14916_2023","8917486_2023","8917484_2023"
"8917494","8P14957","8917483","681_3",41,1,0,10,0,0,0,2023,"8917494_2023","8P14957_2023","8917483_2023"
"8P14957","8917483","8917494","681_3",41,1,0,10,0,0,0,2023,"8P14957_2023","8917483_2023","8917494_2023"
"8917483","8917494","8917484","683_1",41,2,0,1,1,0,0,2023,"8917483_2023","8917494_2023","8917484_2023"
"8917484","8917483","8917494","683_1",41,1,1,1,1,0,0,2023,"8917484_2023","8917483_2023","8917494_2023"
"8917494","8917484","8917483","683_1",41,2,0,1,1,0,0,2023,"8917494_2023","8917484_2023","8917483_2023"
"8917486","8P14957","8P14916","683_3",41,2,1,1,1,0,0,2023,"8917486_2023","8P14957_2023","8P14916_2023"
"8P14916","8917486","8P14957","683_3",41,1,0,1,1,0,0,2023,"8P14916_2023","8917486_2023","8P14957_2023"
"8P14957","8P14916","8917486","683_3",41,2,1,1,1,0,0,2023,"8P14957_2023","8P14916_2023","8917486_2023"
"8P14957","8917484","8917486","684_2",41,2,0,2,1,0,0,2023,"8P14957_2023","8917484_2023","8917486_2023"
"8917483","8917494","8P14957","685_1",41,2,1,2,1,0,0,2023,"8917483_2023","8917494_2023","8P14957_2023"
"8917494","8P14957","8917483","685_1",41,2,0,2,1,0,0,2023,"8917494_2023","8P14957_2023","8917483_2023"
"8P14957","8917483","8917494","685_1",41,2,1,3,1,0,0,2023,"8P14957_2023","8917483_2023","8917494_2023"
"8917484","8P14916","8917486","685_2",41,2,0,3,1,0,0,2023,"8917484_2023","8P14916_2023","8917486_2023"
"8917486","8917484","8P14916","685_2",41,1,0,3,1,0,0,2023,"8917486_2023","8917484_2023","8P14916_2023"
"8P14916","8917486","8917484","685_2",41,1,0,2,1,0,0,2023,"8P14916_2023","8917486_2023","8917484_2023"
"8917483","8917494","8917484","686_3",41,2,1,3,1,0,0,2023,"8917483_2023","8917494_2023","8917484_2023"
"8917484","8917483","8917494","686_3",41,2,0,4,1,0,0,2023,"8917484_2023","8917483_2023","8917494_2023"
"8917494","8917484","8917483","686_3",41,1,0,3,1,0,0,2023,"8917494_2023","8917484_2023","8917483_2023"
"8917484","8917494","8P14957","687_2",41,1,0,5,1,0,0,2023,"8917484_2023","8917494_2023","8P14957_2023"
"8917494","8P14957","8917484","687_2",41,2,0,4,1,0,0,2023,"8917494_2023","8P14957_2023","8917484_2023"
"8P14957","8917484","8917494","687_2",41,3,0,4,1,0,0,2023,"8P14957_2023","8917484_2023","8917494_2023"
"8917483","8917486","8P14916","687_3",41,1,2,4,1,0,0,2023,"8917483_2023","8917486_2023","8P14916_2023"
"8917486","8P14916","8917483","687_3",41,1,2,4,1,0,0,2023,"8917486_2023","8P14916_2023","8917483_2023"
"8P14916","8917483","8917486","687_3",41,2,0,3,1,0,0,2023,"8P14916_2023","8917483_2023","8917486_2023"
"8917483","8917484","8P14916","688_1",41,2,0,5,1,0,0,2023,"8917483_2023","8917484_2023","8P14916_2023"
"8917484","8P14916","8917483","688_1",41,2,0,6,1,0,0,2023,"8917484_2023","8P14916_2023","8917483_2023"
"8P14916","8917483","8917484","688_1",41,0,1,4,1,0,0,2023,"8P14916_2023","8917483_2023","8917484_2023"
"8917483","8P14957","8P14916","689_1",41,1,0,6,1,0,0,2023,"8917483_2023","8P14957_2023","8P14916_2023"
"8P14916","8917483","8P14957","689_1",41,1,0,5,1,0,0,2023,"8P14916_2023","8917483_2023","8P14957_2023"
"8917484","8917486","8917494","689_3",41,3,0,7,1,0,0,2023,"8917484_2023","8917486_2023","8917494_2023"
"8917486","8917494","8917484","689_3",41,3,0,5,1,0,0,2023,"8917486_2023","8917494_2023","8917484_2023"
"8917494","8917484","8917486","689_3",41,0,1,5,1,0,0,2023,"8917494_2023","8917484_2023","8917486_2023"
"8917494","8P14957","8917486","690_2",41,2,0,6,1,0,0,2023,"8917494_2023","8P14957_2023","8917486_2023"
"8P14957","8917486","8917494","690_2",41,2,1,6,1,0,0,2023,"8P14957_2023","8917486_2023","8917494_2023"
"8917484","8P14916","8P14957","691_1",41,3,1,8,1,0,0,2023,"8917484_2023","8P14916_2023","8P14957_2023"
"8P14916","8P14957","8917484","691_1",41,1,0,6,1,0,0,2023,"8P14916_2023","8P14957_2023","8917484_2023"
"8P14957","8917484","8P14916","691_1",41,2,0,7,1,0,0,2023,"8P14957_2023","8917484_2023","8P14916_2023"
"8917483","8917486","8917494","691_2",41,3,0,7,1,0,0,2023,"8917483_2023","8917486_2023","8917494_2023"
"8917486","8917494","8917483","691_2",41,1,1,7,1,0,0,2023,"8917486_2023","8917494_2023","8917483_2023"
"8917494","8917483","8917486","691_2",41,0,1,7,1,0,0,2023,"8917494_2023","8917483_2023","8917486_2023"
"8917486","8917494","8P14916","692_3",41,2,1,8,1,0,0,2023,"8917486_2023","8917494_2023","8P14916_2023"
"8917494","8P14916","8917486","692_3",41,2,0,8,1,0,0,2023,"8917494_2023","8P14916_2023","8917486_2023"
"8P14916","8917486","8917494","692_3",41,1,0,7,1,0,0,2023,"8P14916_2023","8917486_2023","8917494_2023"
"8917483","8917486","8917484","693_3",41,0,1,8,1,0,0,2023,"8917483_2023","8917486_2023","8917484_2023"
"8917484","8917483","8917486","693_3",41,2,0,9,1,0,0,2023,"8917484_2023","8917483_2023","8917486_2023"
"8917486","8917484","8917483","693_3",41,2,0,9,1,0,0,2023,"8917486_2023","8917484_2023","8917483_2023"
"8917483","8P14957","8917484","694_1",41,4,0,9,1,0,0,2023,"8917483_2023","8P14957_2023","8917484_2023"
"8P14957","8917484","8917483","694_1",41,1,0,9,1,0,0,2023,"8P14957_2023","8917484_2023","8917483_2023"
"8917483","8917486","8P14957","695_1",41,0,2,10,1,0,0,2023,"8917483_2023","8917486_2023","8P14957_2023"
"8917486","8P14957","8917483","695_1",41,4,0,10,1,0,0,2023,"8917486_2023","8P14957_2023","8917483_2023"
"8P14957","8917483","8917486","695_1",41,1,2,10,1,0,0,2023,"8P14957_2023","8917483_2023","8917486_2023"
"8917484","8P14916","8917494","695_3",41,3,0,11,1,0,0,2023,"8917484_2023","8P14916_2023","8917494_2023"
"8917494","8917484","8P14916","695_3",41,3,1,10,1,0,0,2023,"8917494_2023","8917484_2023","8P14916_2023"
"8P14916","8917494","8917484","695_3",41,1,1,9,1,0,0,2023,"8P14916_2023","8917494_2023","8917484_2023"
"8917483","8917494","8P14916","696_2",41,2,1,11,1,0,0,2023,"8917483_2023","8917494_2023","8P14916_2023"
"8917494","8P14916","8917483","696_2",41,2,0,11,1,0,0,2023,"8917494_2023","8P14916_2023","8917483_2023"
"8P14916","8917483","8917494","696_2",41,1,0,10,1,0,0,2023,"8P14916_2023","8917483_2023","8917494_2023"
"8P14338","8P26918","8P14343","698_1",42,1,1,2,0,0,0,2023,"8P14338_2023","8P26918_2023","8P14343_2023"
"8P14343","8P14338","8P26918","698_1",42,2,1,2,0,0,0,2023,"8P14343_2023","8P14338_2023","8P26918_2023"
"8P26918","8P14343","8P14338","698_1",42,2,0,2,0,0,0,2023,"8P26918_2023","8P14343_2023","8P14338_2023"
"8917497","8P14338","8P15000","699_2",42,2,1,2,0,0,0,2023,"8917497_2023","8P14338_2023","8P15000_2023"
"8P15000","8917497","8P14338","699_2",42,3,0,2,0,0,0,2023,"8P15000_2023","8917497_2023","8P14338_2023"
"8P15000","8917497","8P14342","700_2",42,2,0,3,0,0,0,2023,"8P15000_2023","8917497_2023","8P14342_2023"
"8917497","8P14342","8P14338","701_1",42,1,0,4,0,0,0,2023,"8917497_2023","8P14342_2023","8P14338_2023"
"8P14343","8P26918","8P15000","701_3",42,0,1,4,0,0,0,2023,"8P14343_2023","8P26918_2023","8P15000_2023"
"8P15000","8P14343","8P26918","701_3",42,0,1,4,0,0,0,2023,"8P15000_2023","8P14343_2023","8P26918_2023"
"8P26918","8P15000","8P14343","701_3",42,1,0,4,0,0,0,2023,"8P26918_2023","8P15000_2023","8P14343_2023"
"8P14343","8P14342","8P14338","702_3",42,1,0,5,0,0,0,2023,"8P14343_2023","8P14342_2023","8P14338_2023"
"8P14342","8P14338","8P26918","703_2",42,2,0,6,0,0,0,2023,"8P14342_2023","8P14338_2023","8P26918_2023"
"8917497","8P26918","8P15000","704_1",42,2,0,6,0,0,0,2023,"8917497_2023","8P26918_2023","8P15000_2023"
"8P26918","8P15000","8917497","704_1",42,2,0,6,0,0,0,2023,"8P26918_2023","8P15000_2023","8917497_2023"
"8917497","8P14342","8P26918","705_2",42,4,0,7,0,0,0,2023,"8917497_2023","8P14342_2023","8P26918_2023"
"8P14342","8P26918","8917497","705_2",42,2,2,7,0,0,0,2023,"8P14342_2023","8P26918_2023","8917497_2023"
"8P26918","8917497","8P14342","705_2",42,2,0,7,0,0,0,2023,"8P26918_2023","8917497_2023","8P14342_2023"
"8P14338","8P15000","8P14343","705_3",42,0,1,7,0,0,0,2023,"8P14338_2023","8P15000_2023","8P14343_2023"
"8P14343","8P14338","8P15000","705_3",42,1,1,7,0,0,0,2023,"8P14343_2023","8P14338_2023","8P15000_2023"
"8P15000","8P14343","8P14338","705_3",42,5,0,7,0,0,0,2023,"8P15000_2023","8P14343_2023","8P14338_2023"
"8917497","8P14338","8P26918","706_2",42,8,0,8,0,0,0,2023,"8917497_2023","8P14338_2023","8P26918_2023"
"8P14338","8P26918","8917497","706_2",42,0,2,8,0,0,0,2023,"8P14338_2023","8P26918_2023","8917497_2023"
"8P26918","8917497","8P14338","706_2",42,1,0,8,0,0,0,2023,"8P26918_2023","8917497_2023","8P14338_2023"
"8917497","8P14343","8P14342","707_1",42,1,1,9,0,0,0,2023,"8917497_2023","8P14343_2023","8P14342_2023"
"8P14342","8917497","8P14343","707_1",42,2,1,8,0,0,0,2023,"8P14342_2023","8917497_2023","8P14343_2023"
"8P14343","8P14342","8917497","707_1",42,0,3,8,0,0,0,2023,"8P14343_2023","8P14342_2023","8917497_2023"
"8P14338","8P26918","8P15000","707_3",42,2,1,9,0,0,0,2023,"8P14338_2023","8P26918_2023","8P15000_2023"
"8P15000","8P14338","8P26918","707_3",42,2,0,8,0,0,0,2023,"8P15000_2023","8P14338_2023","8P26918_2023"
"8P26918","8P15000","8P14338","707_3",42,0,1,9,0,0,0,2023,"8P26918_2023","8P15000_2023","8P14338_2023"
"8917497","8P14343","8P14338","709_1",42,3,0,10,0,0,0,2023,"8917497_2023","8P14343_2023","8P14338_2023"
"8P14338","8917497","8P14343","709_1",42,2,1,10,0,0,0,2023,"8P14338_2023","8917497_2023","8P14343_2023"
"8P14343","8P14338","8917497","709_1",42,0,3,10,0,0,0,2023,"8P14343_2023","8P14338_2023","8917497_2023"
"8P14342","8P26918","8P15000","709_2",42,1,0,10,0,0,0,2023,"8P14342_2023","8P26918_2023","8P15000_2023"
"8P15000","8P14342","8P26918","709_2",42,1,1,10,0,0,0,2023,"8P15000_2023","8P14342_2023","8P26918_2023"
"8P26918","8P15000","8P14342","709_2",42,1,1,10,0,0,0,2023,"8P26918_2023","8P15000_2023","8P14342_2023"
"8P14342","8P26918","8P14343","711_2",42,3,1,1,1,0,0,2023,"8P14342_2023","8P26918_2023","8P14343_2023"
"8P26918","8P14343","8P14342","711_2",42,4,0,1,1,0,0,2023,"8P26918_2023","8P14343_2023","8P14342_2023"
"8P14338","8P14343","8P14342","712_1",42,0,1,1,1,0,0,2023,"8P14338_2023","8P14343_2023","8P14342_2023"
"8P14342","8P14338","8P14343","712_1",42,3,1,2,1,0,0,2023,"8P14342_2023","8P14338_2023","8P14343_2023"
"8P14343","8P14342","8P14338","712_1",42,1,0,2,1,0,0,2023,"8P14343_2023","8P14342_2023","8P14338_2023"
"8P26918","8P15000","8917497","712_3",42,2,0,2,1,0,0,2023,"8P26918_2023","8P15000_2023","8917497_2023"
"8917497","8P14338","8P15000","713_3",42,3,0,2,1,0,0,2023,"8917497_2023","8P14338_2023","8P15000_2023"
"8P14338","8P15000","8917497","713_3",42,0,1,2,1,0,0,2023,"8P14338_2023","8P15000_2023","8917497_2023"
"8P15000","8917497","8P14338","713_3",42,1,1,2,1,0,0,2023,"8P15000_2023","8917497_2023","8P14338_2023"
"8P14342","8P15000","8P14343","714_1",42,2,0,3,1,0,0,2023,"8P14342_2023","8P15000_2023","8P14343_2023"
"8P14343","8P14342","8P15000","714_1",42,1,0,3,1,0,0,2023,"8P14343_2023","8P14342_2023","8P15000_2023"
"8P15000","8P14343","8P14342","714_1",42,0,1,3,1,0,0,2023,"8P15000_2023","8P14343_2023","8P14342_2023"
"8P14338","8P26918","8P14343","715_1",42,1,1,4,1,0,0,2023,"8P14338_2023","8P26918_2023","8P14343_2023"
"8P26918","8P14343","8P14338","715_1",42,2,0,4,1,0,0,2023,"8P26918_2023","8P14343_2023","8P14338_2023"
"8917497","8P14343","8P14342","716_2",42,2,0,4,1,0,0,2023,"8917497_2023","8P14343_2023","8P14342_2023"
"8P14342","8917497","8P14343","716_2",42,0,1,4,1,0,0,2023,"8P14342_2023","8917497_2023","8P14343_2023"
"8P14338","8P26918","8P15000","716_3",42,0,1,5,1,0,0,2023,"8P14338_2023","8P26918_2023","8P15000_2023"
"8P15000","8P14338","8P26918","716_3",42,2,0,4,1,0,0,2023,"8P15000_2023","8P14338_2023","8P26918_2023"
"8P26918","8P15000","8P14338","716_3",42,1,1,5,1,0,0,2023,"8P26918_2023","8P15000_2023","8P14338_2023"
"8917497","8P14342","8P15000","717_2",42,1,0,5,1,0,0,2023,"8917497_2023","8P14342_2023","8P15000_2023"
"8P14342","8P15000","8917497","717_2",42,3,0,5,1,0,0,2023,"8P14342_2023","8P15000_2023","8917497_2023"
"8P15000","8917497","8P14342","717_2",42,1,1,5,1,0,0,2023,"8P15000_2023","8917497_2023","8P14342_2023"
"8917497","8P14343","8P15000","718_1",42,2,0,6,1,0,0,2023,"8917497_2023","8P14343_2023","8P15000_2023"
"8P14343","8P15000","8917497","718_1",42,1,0,6,1,0,0,2023,"8P14343_2023","8P15000_2023","8917497_2023"
"8P14338","8P26918","8P14342","718_3",42,1,0,6,1,0,0,2023,"8P14338_2023","8P26918_2023","8P14342_2023"
"8P14342","8P14338","8P26918","718_3",42,2,1,6,1,0,0,2023,"8P14342_2023","8P14338_2023","8P26918_2023"
"8P26918","8P14342","8P14338","718_3",42,1,1,6,1,0,0,2023,"8P26918_2023","8P14342_2023","8P14338_2023"
"8P14342","8P26918","8P15000","719_3",42,2,0,7,1,0,0,2023,"8P14342_2023","8P26918_2023","8P15000_2023"
"8P15000","8P14342","8P26918","719_3",42,1,0,7,1,0,0,2023,"8P15000_2023","8P14342_2023","8P26918_2023"
"8P26918","8P15000","8P14342","719_3",42,1,3,7,1,0,0,2023,"8P26918_2023","8P15000_2023","8P14342_2023"
"8P14338","8P15000","8P14342","720_1",42,2,1,7,1,0,0,2023,"8P14338_2023","8P15000_2023","8P14342_2023"
"8P14342","8P14338","8P15000","720_1",42,3,1,8,1,0,0,2023,"8P14342_2023","8P14338_2023","8P15000_2023"
"8P15000","8P14342","8P14338","720_1",42,2,2,8,1,0,0,2023,"8P15000_2023","8P14342_2023","8P14338_2023"
"8917497","8P14343","8P26918","720_2",42,4,0,7,1,0,0,2023,"8917497_2023","8P14343_2023","8P26918_2023"
"8P14343","8P26918","8917497","720_2",42,0,1,7,1,0,0,2023,"8P14343_2023","8P26918_2023","8917497_2023"
"8P26918","8917497","8P14343","720_2",42,0,2,8,1,0,0,2023,"8P26918_2023","8917497_2023","8P14343_2023"
"8917497","8P14343","8P14338","721_1",42,2,0,8,1,0,0,2023,"8917497_2023","8P14343_2023","8P14338_2023"
"8P14338","8P15000","8P14343","722_2",42,0,1,9,1,0,0,2023,"8P14338_2023","8P15000_2023","8P14343_2023"
"8P14343","8P14338","8P15000","722_2",42,0,1,9,1,0,0,2023,"8P14343_2023","8P14338_2023","8P15000_2023"
"8P15000","8P14343","8P14338","722_2",42,3,0,9,1,0,0,2023,"8P15000_2023","8P14343_2023","8P14338_2023"
"8917497","8P14342","8P26918","722_3",42,3,0,9,1,0,0,2023,"8917497_2023","8P14342_2023","8P26918_2023"
"8P14342","8P26918","8917497","722_3",42,3,2,9,1,0,0,2023,"8P14342_2023","8P26918_2023","8917497_2023"
"8P26918","8917497","8P14342","722_3",42,0,2,9,1,0,0,2023,"8P26918_2023","8917497_2023","8P14342_2023"
"8P26918","8P15000","8P14343","723_2",42,1,0,10,1,0,0,2023,"8P26918_2023","8P15000_2023","8P14343_2023"
"8917497","8P14342","8P14338","724_3",42,6,0,10,1,0,0,2023,"8917497_2023","8P14342_2023","8P14338_2023"
"8P14338","8917497","8P14342","724_3",42,0,3,10,1,0,0,2023,"8P14338_2023","8917497_2023","8P14342_2023"
"8P14342","8P14338","8917497","724_3",42,2,1,10,1,0,0,2023,"8P14342_2023","8P14338_2023","8917497_2023"
"8917496","8P31061","8P14997","697_3",43,1,1,1,0,0,0,2023,"8917496_2023","8P31061_2023","8P14997_2023"
"8P14997","8917496","8P31061","697_3",43,1,0,1,0,0,0,2023,"8P14997_2023","8917496_2023","8P31061_2023"
"8917175","8P14997","8917495","698_2",43,1,1,1,0,0,0,2023,"8917175_2023","8P14997_2023","8917495_2023"
"8917495","8917175","8P14997","698_2",43,0,1,1,0,0,0,2023,"8917495_2023","8917175_2023","8P14997_2023"
"8P14997","8917495","8917175","698_2",43,1,0,2,0,0,0,2023,"8P14997_2023","8917495_2023","8917175_2023"
"8P31061","8P31081","8917496","698_3",43,0,1,2,0,0,0,2023,"8P31061_2023","8P31081_2023","8917496_2023"
"8P31081","8917496","8P31061","698_3",43,1,0,1,0,0,0,2023,"8P31081_2023","8917496_2023","8P31061_2023"
"8917175","8P31081","8917495","699_1",43,3,1,2,0,0,0,2023,"8917175_2023","8P31081_2023","8917495_2023"
"8917495","8917175","8P31081","699_1",43,1,1,2,0,0,0,2023,"8917495_2023","8917175_2023","8P31081_2023"
"8P31081","8917495","8917175","699_1",43,1,0,2,0,0,0,2023,"8P31081_2023","8917495_2023","8917175_2023"
"8917495","8917496","8P14997","700_1",43,0,1,3,0,0,0,2023,"8917495_2023","8917496_2023","8P14997_2023"
"8917496","8P14997","8917495","700_1",43,2,1,3,0,0,0,2023,"8917496_2023","8P14997_2023","8917495_2023"
"8P14997","8917495","8917496","700_1",43,1,0,3,0,0,0,2023,"8P14997_2023","8917495_2023","8917496_2023"
"8917495","8P31061","8P31081","701_2",43,0,1,4,0,0,0,2023,"8917495_2023","8P31061_2023","8P31081_2023"
"8P31061","8P31081","8917495","701_2",43,1,0,4,0,0,0,2023,"8P31061_2023","8P31081_2023","8917495_2023"
"8P31081","8917495","8P31061","701_2",43,1,1,4,0,0,0,2023,"8P31081_2023","8917495_2023","8P31061_2023"
"8917175","8917495","8917496","702_1",43,2,1,4,0,0,0,2023,"8917175_2023","8917495_2023","8917496_2023"
"8917495","8917496","8917175","702_1",43,0,1,5,0,0,0,2023,"8917495_2023","8917496_2023","8917175_2023"
"8917496","8917175","8917495","702_1",43,4,0,4,0,0,0,2023,"8917496_2023","8917175_2023","8917495_2023"
"8P14997","8P31061","8P31081","702_2",43,4,0,4,0,0,0,2023,"8P14997_2023","8P31061_2023","8P31081_2023"
"8P31061","8P31081","8P14997","702_2",43,1,0,5,0,0,0,2023,"8P31061_2023","8P31081_2023","8P14997_2023"
"8P31081","8P14997","8P31061","702_2",43,2,0,5,0,0,0,2023,"8P31081_2023","8P14997_2023","8P31061_2023"
"8917175","8P14997","8917496","703_3",43,2,2,5,0,0,0,2023,"8917175_2023","8P14997_2023","8917496_2023"
"8917496","8917175","8P14997","703_3",43,2,1,5,0,0,0,2023,"8917496_2023","8917175_2023","8P14997_2023"
"8P14997","8917496","8917175","703_3",43,1,1,5,0,0,0,2023,"8P14997_2023","8917496_2023","8917175_2023"
"8917495","8917496","8P31081","704_2",43,0,2,6,0,0,0,2023,"8917495_2023","8917496_2023","8P31081_2023"
"8917496","8P31081","8917495","704_2",43,4,0,6,0,0,0,2023,"8917496_2023","8P31081_2023","8917495_2023"
"8P31081","8917495","8917496","704_2",43,0,1,6,0,0,0,2023,"8P31081_2023","8917495_2023","8917496_2023"
"8917175","8P31061","8P14997","704_3",43,1,0,6,0,0,0,2023,"8917175_2023","8P31061_2023","8P14997_2023"
"8917175","8P31061","8917496","705_1",43,2,1,7,0,0,0,2023,"8917175_2023","8P31061_2023","8917496_2023"
"8917496","8917175","8P31061","705_1",43,3,0,7,0,0,0,2023,"8917496_2023","8917175_2023","8P31061_2023"
"8P31061","8917496","8917175","705_1",43,3,1,7,0,0,0,2023,"8P31061_2023","8917496_2023","8917175_2023"
"8917175","8P31081","8P14997","706_1",43,2,1,8,0,0,0,2023,"8917175_2023","8P31081_2023","8P14997_2023"
"8P14997","8917175","8P31081","706_1",43,2,1,7,0,0,0,2023,"8P14997_2023","8917175_2023","8P31081_2023"
"8P31081","8P14997","8917175","706_1",43,2,1,7,0,0,0,2023,"8P31081_2023","8P14997_2023","8917175_2023"
"8917495","8917496","8P31061","706_3",43,0,3,7,0,0,0,2023,"8917495_2023","8917496_2023","8P31061_2023"
"8917496","8P31061","8917495","706_3",43,5,0,8,0,0,0,2023,"8917496_2023","8P31061_2023","8917495_2023"
"8P31061","8917495","8917496","706_3",43,1,0,8,0,0,0,2023,"8P31061_2023","8917495_2023","8917496_2023"
"8917495","8P31081","8P14997","707_2",43,0,1,8,0,0,0,2023,"8917495_2023","8P31081_2023","8P14997_2023"
"8P14997","8917495","8P31081","707_2",43,1,0,8,0,0,0,2023,"8P14997_2023","8917495_2023","8P31081_2023"
"8P31081","8P14997","8917495","707_2",43,1,1,8,0,0,0,2023,"8P31081_2023","8P14997_2023","8917495_2023"
